epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
54,train,250000,5211,-0.7535981577432352,-1.0,3.0,0.1,13500000,1000000,-0.241043,0.00051717710219075202,1249992,28935.787368,1145.1202680000024,218.31767979850258
54,test,125000,2654,-0.7954031650339113,-1.0,3.0,0.05,13500000,1000000,-0.241043,0,1249992,29254.995632000002,319.18979800000307,391.61652654073487
55,train,250000,5191,-0.7366596031593158,-1.0,3.0,0.1,13750000,1000000,-0.232557,0.00048513171521504352,1312492,30400.803247,1145.8047850000003,218.18725429742375
55,test,125000,2530,-0.7011857707509891,-1.0,3.0,0.05,13750000,1000000,-0.232557,0,1312492,30719.808955,318.9871149999999,391.86535794713853
56,train,250000,5185,-0.7299903567984575,-1.0,3.0,0.1,14000000,1000000,-0.225816,0.00047959960608052522,1374992,31864.073137,1144.2613229999988,218.48156096419967
56,test,125000,2585,-0.7415860735009666,-1.0,3.0,0.05,14000000,1000000,-0.225816,0,1374992,32183.559559,319.46755100000155,391.2760454347346
57,train,250000,5213,-0.7594475350086322,-1.0,3.0,0.1,14250000,1000000,-0.169412,0.00047922614477972827,1437492,33325.841138,1142.2787240000034,218.86076904641644
57,test,125000,2792,-0.9072349570200569,-1.0,3.0,0.05,14250000,1000000,-0.169412,0,1437492,33644.767065,318.90752200000134,391.96315977770973
58,train,250000,5158,-0.7305157037611488,-1.0,3.0,0.1,14500000,1000000,-0.15658,0.00046580830555188155,1499992,34786.713272,1141.9432430000015,218.92506613833493
58,test,125000,2588,-0.7364760432766615,-1.0,3.0,0.05,14500000,1000000,-0.15658,0,1499992,35106.103089000004,319.37105500000325,391.394267085346
59,train,250000,5169,-0.7423099245502053,-1.0,3.0,0.1,14750000,1000000,-0.2232,0.00045977261249160903,1562492,36252.832446,1146.7265079999997,218.011878382426
59,test,125000,2728,-0.8555718475073324,-1.0,3.0,0.05,14750000,1000000,-0.2232,0,1562492,36583.953952,331.1025090000039,377.5265864868409
