epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
47,test,125000,1121,0.0,0.0,0.0,0.05,11750000,1000000,0.00119184,0,2937492,53321.036555000006,238.76169200000004,523.5345710316041
48,train,250000,2242,0.0,0.0,0.0,0.1,12000000,1000000,0.00110395,4.6124724679990424e-10,2999992,54221.158563000005,900.1196859999982,277.74084256613014
48,test,125000,1121,0.0,0.0,0.0,0.05,12000000,1000000,0.00110395,0,2999992,54459.29614200001,238.12366699999984,524.9373217488713
49,train,250000,2241,0.0,0.0,0.0,0.1,12250000,1000000,0.00107014,4.427797821946423e-10,3062492,55357.868887000004,898.5704239999977,278.21970690635663
49,test,125000,1121,0.0,0.0,0.0,0.05,12250000,1000000,0.00107014,0,3062492,55595.429282000005,237.54708300000493,526.211471096016
50,train,250000,2242,0.0,0.0,0.0,0.1,12500000,1000000,0.00103343,4.324840780039113e-10,3124992,56490.618106,895.1865049999979,279.27141283257015
50,test,125000,1121,0.0,0.0,0.0,0.05,12500000,1000000,0.00103343,0,3124992,56728.604592,237.97310799999832,525.2694350657507
51,train,250000,2242,0.0,0.0,0.0,0.1,12750000,1000000,0.00100142,4.2034281221091825e-10,3187492,57623.696493,895.0895719999971,279.30165630395794
51,test,125000,1121,0.0,0.0,0.0,0.05,12750000,1000000,0.00100142,0,3187492,57861.353142,237.64343999999983,525.9981087632804
52,train,250000,2242,0.0,0.0,0.0,0.1,13000000,1000000,0.00106003,4.0723334489895328e-10,3249992,58758.284187000005,896.9287170000025,278.7289505415616
52,test,125000,1121,0.0,0.0,0.0,0.05,13000000,1000000,0.00106003,0,3249992,58996.483591000004,238.18624999999884,524.799395431099
53,train,250000,2242,0.0,0.0,0.0,0.1,13250000,1000000,0.00109047,3.9472511702590826e-10,3312492,59901.310895,904.8250019999978,276.29652081607776
53,test,125000,1121,0.0,0.0,0.0,0.05,13250000,1000000,0.00109047,0,3312492,60160.451765000005,259.0822240000052,482.4723134999701
