epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
21,test,125000,2572,-0.7223950233281504,-1.0,3.0,0.05,5250000,1000000,0.346816,0,1249992,26285.912393,278.842607999999,448.2815624791475
22,train,250000,5096,-0.7148744113029836,-1.0,3.0,0.1,5500000,1000000,0.293502,0.001075423300378151,1312492,27344.864419999998,1058.9493159999984,236.08306481025235
22,test,125000,2563,-0.714787358564182,-1.0,3.0,0.05,5500000,1000000,0.293502,0,1312492,27623.482509999998,278.60081999999966,448.6706105172273
23,train,250000,5076,-0.6932624113475178,-1.0,3.0,0.1,5750000,1000000,0.234624,0.0010138303207639641,1374992,28682.390199,1058.9050480000005,236.09293436855904
23,test,125000,2585,-0.7338491295938095,-1.0,3.0,0.05,5750000,1000000,0.234624,0,1374992,28961.367521,278.9600190000019,448.0928860275104
24,train,250000,5095,-0.7077526987242378,-1.0,3.0,0.1,6000000,1000000,0.202063,0.00098896663467952007,1437492,30019.780132,1058.410025000001,236.20335606704003
24,test,125000,2622,-0.7608695652173914,-1.0,3.0,0.05,6000000,1000000,0.202063,0,1437492,30298.674639,278.8773910000018,448.2256505332811
25,train,250000,5165,-0.726234269119068,-1.0,3.0,0.1,6250000,1000000,0.214074,0.0009337350677134749,1499992,31358.063196,1059.3860209999984,235.98574555855913
25,test,125000,2593,-0.7392981102969541,-1.0,3.0,0.05,6250000,1000000,0.214074,0,1499992,31636.769524,278.68931599999996,448.5281380503299
26,train,250000,5158,-0.7258627374951532,-1.0,3.0,0.1,6500000,1000000,0.226452,0.00091504759725607695,1562492,32696.0949,1059.323091000002,235.99976449489057
26,test,125000,2582,-0.7362509682416731,-1.0,3.0,0.05,6500000,1000000,0.226452,0,1562492,32976.018597,279.9060240000035,446.57845591775623
27,train,250000,5120,-0.7115234375000004,-1.0,3.0,0.1,6750000,1000000,0.351237,0.00088120529906355303,1624992,34032.589864,1056.5687489999982,236.61498623408596
27,test,125000,2547,-0.7055359246171967,-1.0,3.0,0.05,6750000,1000000,0.351237,0,1624992,34314.054772,281.4472240000032,444.133000224577
28,train,250000,5104,-0.7172805642633217,-1.0,3.0,0.1,7000000,1000000,0.176108,0.00079728866779163346,1687492,35381.257335,1067.1998720000047,234.2578991613662
28,test,125000,2617,-0.7772258311043184,-1.0,3.0,0.05,7000000,1000000,0.176108,0,1687492,35669.055476,287.7806479999999,434.3586021809223
29,train,250000,5175,-0.7422222222222239,-1.0,3.0,0.1,7250000,1000000,0.189139,0.00074213949074732055,1749992,36753.013284,1083.9546790000022,230.63694898262392
30,train,250000,5154,-0.728560341482346,-1.0,3.0,0.1,7500000,250000,0.215441,0.017126457544020882,62492,1522.978462,1518.240583,164.66428496200987
30,test,125000,2577,-0.7349631354287923,-1.0,3.0,0.05,7500000,250000,0.215441,0,62492,2102.688082,579.682644,215.63522954121774
